The best basil pesto,"['1 clove of garlic', '1 large bunch of fresh basil , (40g)', '50 g pine nuts', '3 tablespoons extra virgin olive oil', '50 g Parmesan', 'optional:', '1 cooked Jersey Royal or new potato']",https://www.jamieoliver.com/recipes/vegetables-recipes/the-best-basil-pesto/,https://img.jamieoliver.com/jamieoliver/recipe-database/105738562.jpg?tr=w-330
Christmas butter,"['1 x 250 g pack of butter', '75 g dried cranberries', 'a few sprigs of fresh thyme', '4 sprigs of fresh rosemary', 'a few sprigs of fresh sage', '1 clementine']",https://www.jamieoliver.com/recipes/fruit-recipes/christmas-butter/,https://img.jamieoliver.com/jamieoliver/recipe-database/29SaW1D3qqL8y-gtuaMATK.jpg?tr=w-330
Get-ahead gravy,"['2 onions', '2 carrots', '2 sticks of celery', '2 rashers of higher-welfare smoked streaky bacon', '2 fresh bay leaves', '2 sprigs of fresh sage', '2 sprigs of fresh rosemary', '2 star anise', '10 free-range chicken wings', 'olive oil', '60 ml sherry or port , optional', '4 tablespoons plain flour', '2 tablespoons cranberry sauce']",https://www.jamieoliver.com/recipes/chicken-recipes/get-ahead-gravy/,https://img.jamieoliver.com/jamieoliver/recipe-database/51137615.jpg?tr=w-330
Lovely tomato & rose petal harissa,"['350 g ripe tomatoes', '200 g fresh red chillies', '4 cloves of garlic', 'olive oil', '2 teaspoons cumin seeds', '1 teaspoon coriander seeds', '1 teaspoon smoked paprika', '1 handful of rose petals', '3 tablespoons rose water', '2 tablespoons caster sugar', 'red wine vinegar', 'extra virgin olive oil']",https://www.jamieoliver.com/recipes/vegetables-recipes/lovely-tomato-and-rose-petal-harissa/,https://img.jamieoliver.com/jamieoliver/recipe-database/oldImages/large/751_1_1436805857.jpg?tr=w-330
'Full of veg' tomato sauce,"['olive oil', '2 small onions , peeled and chopped', '1 small leek , chopped and washed', '2 sticks celery , trimmed and chopped', '2 red peppers , chopped', '2 courgettes , grated', '2 carrots , grated', '1 large pinch dried oregano', '2 bay leaves', '4 x 400 g tinned plum tomatoes', '1 small butternut squash , peeled and seeds removed, grated', 'sea salt', 'freshly ground black pepper']",https://www.jamieoliver.com/recipes/vegetables-recipes/full-of-veg-tomato-sauce/,https://img.jamieoliver.com/jamieoliver/recipe-database/oldImages/large/749_1_1436795018.jpg?tr=w-330
Radish and coriander pickle,"['2 handfuls mixed radishes', '1 teaspoon cumin seeds', '1 small dried chilli', '½ thumb-sized piece ginger , grated', '1-2 limes , juice of', '6 tablespoons olive oil', '1 handful coriander leaves']",https://www.jamieoliver.com/recipes/vegetables-recipes/radish-and-coriander-pickle/,https://img.jamieoliver.com/jamieoliver/recipe-database/oldImages/large/714_1_1436880941.jpg?tr=w-330
Mango and apricot pickle,"['1 splash vegetable oil', '1 clove garlic , finely sliced', '1 pinch cumin seeds', '2 tomatoes , peeled and chopped', '2 tablespoons tamarind paste', '1 ripe mango , peeled and diced', '1 small handful dried apricots , torn or roughly chopped', '1½ tablespoons brown sugar', '1 lime , zest and juice of']",https://www.jamieoliver.com/recipes/fruit-recipes/mango-and-apricot-pickle/,https://img.jamieoliver.com/jamieoliver/recipe-database/oldImages/large/712_36_1440760807.jpg?tr=w-330
Pear & chilli pickle,"['8 firm pears , peeled, cored and quartered', '140 g sugar', '2 teaspoons black mustard seeds', '4 teaspoons English mustard powder', '1 heaped tablespoon fresh ginger , grated', '150 ml white wine vinegar', '1 teaspoon chilli flakes', '1 handful fresh mint leaves']",https://www.jamieoliver.com/recipes/fruit-recipes/jamie-s-pear-and-chilli-pickle/,https://img.jamieoliver.com/jamieoliver/recipe-database/oldImages/large/710_1_1439310226.jpg?tr=w-330
The quickest tomato sauce,"['4 cloves of garlic', '1 bunch of fresh basil , (30g)', 'olive oil', '3 x 400 g tins of quality plum tomatoes']",https://www.jamieoliver.com/recipes/vegetables-recipes/the-quickest-tomato-sauce/,https://img.jamieoliver.com/jamieoliver/recipe-database/oldImages/large/618_1_1436880664.jpg?tr=w-330
Salsa verde,"['1½-2 cloves garlic', '2 big handfuls of fresh flat-leaf parsley', '1 bunch of fresh basil', '1 handful of fresh mint', '1 small handful of capers', '1 small handful of gherkins, in sweet vinegar', '6 quality anchovy fillets', '1 tablespoon Dijon mustard', '3 tablespoons red wine vinegar', '8 tablespoons really good extra virgin olive oil']",https://www.jamieoliver.com/recipes/vegetables-recipes/salsa-verde/,https://img.jamieoliver.com/jamieoliver/recipe-database/oldImages/large/479_36_1434038869.jpg?tr=w-330
Pesto,"['½ a clove garlic', '1 big bunch of fresh basil', '1 handful of pine nuts', '1 good handful of freshly grated Parmesan cheese', 'extra virgin olive oil', '1 lemon , optional']",https://www.jamieoliver.com/recipes/vegetables-recipes/pesto/,https://img.jamieoliver.com/jamieoliver/recipe-database/oldImages/large/392_1_1438702648.jpg?tr=w-330
My epic BBQ sauce,"['Paste', '1 medium onion , peeled and quartered', '10 cloves garlic , peeled', '2 fresh red chillies , stalks removed', 'olive oil', 'Herbs and spices', '10 sprigs fresh thyme or lemon thyme , leaves picked', '10 sprigs fresh rosemary , leaves picked', '1 small bunch fresh coriander', '10 bay leaves', '1 teaspoon cumin seeds', '2 tablespoons fennel seeds', '2 tablespoons smoked paprika', '6 cloves', 'To finish', '2 oranges , zest and juice of', '200 g soft brown sugar', '6 tablespoons balsamic vinegar', '200 ml tomato ketchup', '2 tablespoons Worcestershire sauce', '2 teaspoons English mustard', '200 ml apple juice']",https://www.jamieoliver.com/recipes/pork-recipes/my-epic-bbq-sauce/,https://img.jamieoliver.com/jamieoliver/recipe-database/oldImages/large/353_1_1349708740.jpg?tr=w-330
Mixed herb salsa verde,"['1 large bunch mixed soft fresh herbs, such as flat-leaf parsley, basil and mint', '1 clove garlic , peeled', '2 tablespoons capers , drained', '3 cornichons', '2-3 anchovy fillets , finely sliced', '1 heaped tablespoon French mustard', '4 tablespoons extra virgin olive oil', '1-2 tablespoons red wine vinegar', 'sea salt', 'freshly ground black pepper']",https://www.jamieoliver.com/recipes/vegetables-recipes/mixed-herb-salsa-verde/,https://img.jamieoliver.com/jamieoliver/recipe-database/oldImages/large/343_1_1438244795.jpg?tr=w-330
Japanese dressing,"['70 g onion , peeled and finely chopped', '3 tablespoons soy sauce', '2 tablespoons rice vinegar', '½ teaspoon granulated sugar', '¼ teaspoon English mustard powder', '1 tablespoon grapeseed oil', '1 tablespoon sesame oil']",https://www.jamieoliver.com/recipes/vegetable-recipes/japanese-dressing/,https://img.jamieoliver.com/jamieoliver/recipe-database/oldImages/large/295_1_1439300685.jpg?tr=w-330
Jam jar dressings,"['French dressing', '¼ of a clove of garlic', '1 teaspoon Dijon mustard', '2 tablespoons white or red wine vinegar', '6 tablespoons extra virgin olive oil', 'Yoghurt dressing', '⅓ cup natural yoghurt', '2 tablespoons white or red wine vinegar', '1 tablespoon extra virgin olive oil', 'Lemon dressing', '6 tablespoons extra virgin olive oil', '1 lemon', 'Balsamic dressing', '6 tablespoons extra virgin olive oil', '2 tablespoons balsamic vinegar']",https://www.jamieoliver.com/recipes/vegetable-recipes/jam-jar-dressings/,https://img.jamieoliver.com/jamieoliver/recipe-database/105131831.jpg?tr=w-330
Honey and lemon juice dressing,"['6 tablespoons extra virgin olive oil', '3 tablespoons lemon juice', '1 tablespoon good honey', 'sea salt', 'freshly ground black pepper']",https://www.jamieoliver.com/recipes/fruit-recipes/honey-and-lemon-juice-dressing/,https://img.jamieoliver.com/jamieoliver/recipe-database/oldImages/large/271_1_1434099453.jpg?tr=w-330
Homemade tomato ketchup,"['1 large red onion , peeled and roughly chopped', '½ bulb fennel , trimmed and roughly chopped', '1 stick celery , trimmed and roughly chopped', 'olive oil', '5 cm piece of ginger , peeled and roughly chopped', '2 cloves garlic , peeled and sliced', '½ fresh red chilli , deseeded and finely chopped', '1 bunch fresh basil , (30g), leaves picked, stalks chopped', '1 tablespoon coriander seeds', '2 cloves', '1 kg yellow, orange or green tomatoes , chopped, or 500g cherry or plum tomatoes, halved plus 500g tinned plum tomatoes', '200 ml red wine vinegar', '70 g soft brown sugar']",https://www.jamieoliver.com/recipes/vegetables-recipes/homemade-tomato-ketchup/,https://img.jamieoliver.com/jamieoliver/recipe-database/oldImages/large/270_1_1436801514.jpg?tr=w-330
Grilled chilli dressing,"['3 fresh red chillies', '10 tablespoons extra virgin olive oil', '3½ tablespoons fresh lemon juice', '½ a bunch of fresh mint (15g) , leaves picked and finely chopped']",https://www.jamieoliver.com/recipes/vegetables-recipes/grilled-chilli-dressing/,https://img.jamieoliver.com/jamieoliver/recipe-database/oldImages/large/248_1_1439214064.jpg?tr=w-330
Figs in honey,"['24 figs , halved', '2 clementines', '2 teaspoons ground cinnamon', '2 tablespoons caster sugar', '1 large jar runny honey']",https://www.jamieoliver.com/recipes/fruit-recipes/figs-in-honey/,https://img.jamieoliver.com/jamieoliver/recipe-database/oldImages/large/207_1_1439915949.jpg?tr=w-330
Easy chicken stock,"['2 kg raw higher-welfare chicken carcasses , legs or wings chopped', '½ a bulb of garlic', '5 sticks of celery', '2 medium leeks', '2 medium onions', '2 large carrots', '3 bay leaves', '2 sprigs of fresh rosemary', '5 sprigs of fresh parsley', '5 sprigs of fresh thyme', '5 whole black peppercorns', '6 litres cold water']",https://www.jamieoliver.com/recipes/chicken-recipes/easy-chicken-stock/,https://img.jamieoliver.com/jamieoliver/recipe-database/oldImages/large/187_1_1439211519.jpg?tr=w-330
Creamy French dressing,"['5 tablespoons white wine vinegar', '4 tablespoons walnut oil', '115 ml crème fraîche', '1 teaspoon Dijon mustard', '1 handful of parsley leaves , chopped', '8 tablespoons best-quality extra virgin olive oil']",https://www.jamieoliver.com/recipes/vegetable-recipes/creamy-french-dressing/,https://img.jamieoliver.com/jamieoliver/recipe-database/oldImages/large/157_1_1434031002.jpg?tr=w-330
Consistently good gravy,"['roast chicken', 'roasted vegetables', '1 heaped dessertspoon plain flour', '1 wineglass red or white wine, or cider , or a good splash of port or sherry', '1 litre organic stock']",https://www.jamieoliver.com/recipes/chicken-recipes/consistently-good-gravy/,https://img.jamieoliver.com/jamieoliver/recipe-database/oldImages/large/149_1_1436539801.jpg?tr=w-330
Cheeky chilli-pepper chutney,"['8–10 fresh red chillies', '8 ripe red peppers', '2 red onions', '1 sprig of fresh rosemary', 'olive oil', '2 fresh bay leaves', '1 stick of cinnamon', '100 g brown sugar', '150 ml balsamic vinegar']",https://www.jamieoliver.com/recipes/vegetables-recipes/cheeky-chilli-pepper-chutney/,https://img.jamieoliver.com/jamieoliver/recipe-database/oldImages/large/122_1_1436535695.jpg?tr=w-330
Beautiful bread sauce,"['1 onion', '4 cloves', '2 fresh bay leaves', '1 whole nutmeg , for grating', '700 ml whole milk', '2 loaves of ready-to-bake ciabatta', '30 g unsalted butter', '4 tablespoons double cream']",https://www.jamieoliver.com/recipes/bread-recipes/beautiful-bread-sauce/,https://img.jamieoliver.com/jamieoliver/recipe-database/oldImages/large/66_1_1439297971.jpg?tr=w-330
"Bashed-up pine nut, basil and balsamic dressing","['½ clove garlic , peeled and bashed to a pulp', '1 good handful fresh basil , bashed to a pulp', '1 small handful toasted pine nuts , bashed to bits', '6 tablespoons olive oil', '3 tablespoons balsamic vinegar', 'sea salt', 'freshly ground black pepper']",https://www.jamieoliver.com/recipes/uncategorised-recipes/bashed-up-pine-nut-basil-and-balsamic-dressing/,https://img.jamieoliver.com/jamieoliver/recipe-database/oldImages/large/60_1_1433848976.jpg?tr=w-330
Apple & cranberry sauce,"['500 g cranberries , fresh cranberries or frozen ones (defrosted)', '2 bramley apples , peeled, cored and cut into chunks', '150 g golden caster sugar', '1 stick of cinnamon']",https://www.jamieoliver.com/recipes/fruit-recipes/apple-cranberry-sauce/,https://img.jamieoliver.com/jamieoliver/recipe-database/oldImages/large/22_1_1350893711.jpg?tr=w-330
Aioli,"['½ small clove garlic , peeled', 'sea salt', 'freshly ground black pepper', '1 large free-range egg yolk', '1 teaspoon Dijon mustard', '285 ml extra virgin olive oil', '285 ml olive oil', 'lemon juice , to taste']",https://www.jamieoliver.com/recipes/eggs-recipes/aioli/,https://img.jamieoliver.com/jamieoliver/recipe-database/oldImages/large/12_1_1438935780.jpg?tr=w-330
1 steak 2 sauces,"['STEAK', '4 x 200 g quality sirloin or rib-eye steaks , ideally 2.5cm thick', 'olive oil', '1 sprig of fresh rosemary', '1 clove garlic', 'PEANUT SAUCE', '100 g shelled roasted monkey nuts (skins removed)', '50 g sesame seeds', '3 cloves of garlic', '1 teaspoon dried oregano', '1 teaspoon cumin seeds', 'a few sprigs of fresh thyme', '1 dried smoked chipotle chilli', 'extra virgin olive oil', '1 swig of rum', '1 lime', '1-2 fresh green chillies', 'MEXICAN SALSA VERDE', '1 bunch of fresh coriander , (30g)', '1 bunch of fresh mint , (30g)', '1 clove of garlic', '1-2 fresh red or green chillies', '4 spring onions', '2 ripe tomatoes', '1-2 limes']",https://www.jamieoliver.com/recipes/beef-recipes/1-steak-2-sauces/,https://img.jamieoliver.com/jamieoliver/recipe-database/oldImages/large/1_1_1434019187.jpg?tr=w-330
Easy homemade bread,"['1 x 7 g sachet of dried yeast', '1 kg strong bread flour , plus extra for dusting']",https://www.jamieoliver.com/recipes/bread-recipes/easy-homemade-bread/,https://img.jamieoliver.com/jamieoliver/recipe-database/105140174.jpg?tr=w-330
Pizza dough,"[""1 kg white bread flour or Tipo '00' flour , or 800g strong white bread flour or Tipo '00' flour, plus 200g finely ground semolina flour"", '1 teaspoon fine sea salt', '2 x 7 g dried yeast sachets', '1 tablespoon golden caster sugar', '4 tablespoons extra virgin olive oil']",https://www.jamieoliver.com/recipes/bread-recipes/pizza-dough/,//img.jamieoliver.com/jamieoliver/recipe-database/oldImages/large/394_1_1436873790.jpg?tr=w-330
Basic bread recipe,"['20 g fresh yeast , or 2 × 7g sachets of dried yeast', '20 g runny honey', '500 g strong bread flour , plus extra for dusting', '500 g fine semolina flour , plus extra for dusting (if you can’t get hold of any semolina flour, plain flour will do)']",https://www.jamieoliver.com/recipes/bread-recipes/naked-chef-basic-bread-recipe/,//img.jamieoliver.com/jamieoliver/recipe-database/91841795.jpg?tr=w-330
Classic crumpets,"['400 ml milk', '1 tablespoon dried yeast', '1 teaspoon caster sugar', '300 g strong white flour', '½ teaspoon bicarbonate of soda', 'vegetable oil , for greasing', 'HOMEMADE BUTTER', '350 ml double cream']",https://www.jamieoliver.com/recipes/bread-recipes/classic-crumpets/,//img.jamieoliver.com/jamieoliver/recipe-database/4LxgG6x2q-1BCptsrs51pa.jpg?tr=w-330
Easy flatbreads,"['FLATBREADS', '350 g self-raising flour , plus extra for dusting', '1 teaspoon baking powder', '350 g natural yoghurt', 'GARLIC AND HERB BUTTER (OPTIONAL)', '2 cloves of garlic', 'a bunch of fresh soft herbs, such as flat-leaf parsley, tarragon, basil, dill', '40 g unsalted butter']",https://www.jamieoliver.com/recipes/bread-recipes/easy-flatbreads/,//img.jamieoliver.com/jamieoliver/recipe-database/oldImages/large/999_2_1438877892.jpg?tr=w-330
Pan-fried red mullet with crispy breadcrumbs & a herby tomato salad,"['8 red mullet fillets , (100g each), scaled and pin-boned, from sustainable sources', 'plain flour , for dusting', 'olive oil', 'TOMATO SALAD', '3 big handfuls of mixed-colour tomatoes', 'extra virgin olive oil', 'red wine vinegar', '½ a bunch of fresh basil , (15g)', '½ a bunch of fresh dill , (15g), or fennel tops', 'CRISPY BREADCRUMBS', '4 sprigs of fresh thyme', '200 g stale breadcrumbs', '2 dried red chillies', '1 lemon']",https://www.jamieoliver.com/recipes/fish-recipes/pan-fried-red-mullet-with-crispy-breadcrumbs-a-herby-tomato-salad/,https://img.jamieoliver.com/jamieoliver/recipe-database/91994144.jpg?tr=w-330
Focaccia,"['20 g fresh yeast , or 2 × 7g sachets of dried yeast', '20 g runny honey', '500 g strong bread flour , plus extra for dusting', '500 g semolina flour , plus extra for dusting (if you can’t get hold of any semolina flour, plain flour will do)', 'extra virgin olive oil']",https://www.jamieoliver.com/recipes/bread-recipes/focaccia/,https://img.jamieoliver.com/jamieoliver/recipe-database/91841794.jpg?tr=w-330
Love heart Camembert,"['800 g strong bread flour , plus extra for dusting', '1 x 7 g sachet of dried yeast', '3 x 250 g round Camembert cheeses', '½ a bunch of fresh rosemary', '3 cloves of garlic']",https://www.jamieoliver.com/recipes/bread-recipes/love-heart-camembert/,https://img.jamieoliver.com/jamieoliver/recipe-database/87657618.jpg?tr=w-330
Challah bread,"['750 g strong bread flour , plus extra for dusting', '10 g fast-action dried yeast', '50 g caster sugar', '2 large free-range eggs', 'olive oil', '1 tablespoon sesame seeds']",https://www.jamieoliver.com/recipes/bread-recipes/challah-bread/,https://img.jamieoliver.com/jamieoliver/recipe-database/83536216.jpg?tr=w-330
Homemade flatbreads,"['250 g cornmeal', '250 g plain flour , plus extra for dusting', '1 x 7 g sachet of dried yeast', 'olive oil']",https://www.jamieoliver.com/recipes/bread-recipes/homemade-flatbreads/,https://img.jamieoliver.com/jamieoliver/recipe-database/82087858.jpg?tr=w-330
Stuffed focaccia,"['500 g strong bread flour , plus extra for dusting', '1 x 7 g sachet of dried yeast', 'olive oil', '750 g broad beans , in their pods', '4 cloves of garlic', '1 bunch of fresh flat-leaf parsley (30g)', 'extra virgin olive oil', '50 g pecorino , or Parmesan cheese', '1 lemon', '30 g fine stale breadcrumbs']",https://www.jamieoliver.com/recipes/bread-recipes/stuffed-focaccia/,https://img.jamieoliver.com/jamieoliver/recipe-database/77639005.jpg?tr=w-330
Fluffy coconut breads,"['1 x 400 g tin of light coconut milk', '450 g self-raising flour , plus extra for dusting', 'olive oil', '30 g unsalted butter']",https://www.jamieoliver.com/recipes/bread-recipes/fluffy-coconut-breads/,https://img.jamieoliver.com/jamieoliver/recipe-database/66366604.jpg?tr=w-330
Saffron & hazelnut wreath,"['170 g unsalted butter', '500 ml whole milk', '1 small pinch of saffron threads', '180 g caster sugar', '10 g fast-action dried yeast', '800 g strong flour , plus extra for dusting', '115 g icing sugar', '¼ teaspoon ground cardamom', 'HAZELNUT FILLING', '150 g dried pear , or apple', '120 ml Cognac , or Calvados', '150 g unsalted butter , (at room temperature)', '80 g plain flour', '100 g hazelnuts', '5 tablespoons caster sugar', '1 small lemon']",https://www.jamieoliver.com/recipes/bread-recipes/saffron-hazelnut-wreath/,https://img.jamieoliver.com/jamieoliver/recipe-database/60037506.jpg?tr=w-330
White sourdough,"['450 g organic strong white flour , plus extra for dusting', '50 g organic white rye flour , or white spelt flour', '1-2 tablespoons rice flour', '1-2 tablespoons semolina or fine polenta', 'LEVAIN', '80 g active starter', '80 g organic strong white flour']",https://www.jamieoliver.com/recipes/bread-recipes/white-sourdough/,https://img.jamieoliver.com/jamieoliver/recipe-database/58393573.jpg?tr=w-330
Chocolate-chip soda bread,"['80g blanched hazelnuts', '1 large free-range egg', '1 tablespoon semi-skimmed milk', '500 g plain flour , plus extra for dusting', '1 level teaspoon bicarbonate of soda', '75 g quality dark chocolate chips (70%)', '300 ml buttermilk', '1 tablespoon oats']",https://www.jamieoliver.com/recipes/bread-recipes/chocolate-chip-soda-bread/,https://img.jamieoliver.com/jamieoliver/recipe-database/51375477.jpg?tr=w-330
Coconut bread,"['1 x 7 g sachet dried yeast', '2 tablespoons runny honey', '1 ripe banana', '1 large free-range egg', '800 g strong bread flour , plus extra for dusting', '1 400ml tin light coconut milk', '200 g desiccated coconut', 'unsalted butter , for greasing']",https://www.jamieoliver.com/recipes/bread-recipes/coconut-bread/,https://img.jamieoliver.com/jamieoliver/recipe-database/46260715.jpg?tr=w-330
Mega dough balls with garlic butter,"['800 g strong white bread flour , plus extra for dusting', '200 g fine ground semolina', '2 x 7g sachets of dried yeast', '1 tablespoon sugar', '1 bunch of fresh flat-leaf parsley , (30g)', '200 g salted butter , (at room temperature), plus extra for greasing', '3 cloves of garlic']",https://www.jamieoliver.com/recipes/bread-recipes/mega-dough-balls-with-garlic-butter/,https://img.jamieoliver.com/jamieoliver/recipe-database/46260702.jpg?tr=w-330
Easy spelt pizza,"['200 g wholegrain spelt flour , plus extra to dust', '2 teaspoons gluten-free baking powder', '½ tesapoon sea salt', '¼ teaspoon sugar', '100 ml buttermilk', '1 tablespoons sunflower oil', '1 large free-range egg', '1 shallot', 'quality smoked salmon , from sustainable sources', '150 g ricotta cheese', '50 g rocket', '2 teaspoons baby capers', '1 wedge of lemon']",https://www.jamieoliver.com/recipes/bread-recipes/easy-spelt-pizza/,https://img.jamieoliver.com/jamieoliver/recipe-database/1LPBkF5qKZk8Zjek06UNJQ.jpg?tr=w-330
Cheese & garlic tear ’n’ share bread,"['2 bulbs of garlic', 'extra virgin olive oil', '25 g Parmesan cheese', '1 x 125 g ball of mozzarella', '50 g blue cheese', '½ a bunch of fresh basil', '80 g unsalted butter , (at room temperature)', 'DOUGH', '450 g gluten-free white bread flour , plus extra for dusting', '2 teaspoons fast-action yeast', '1 teaspoon gluten-free baking powder', '1 tablespoon sugar', '1 teaspoon sea salt', '1 large free-range egg', '1 large free-range egg white', '1 teaspoon white wine vinegar']",https://www.jamieoliver.com/recipes/bread-recipes/cheese-garlic-tear-n-share-bread/,https://img.jamieoliver.com/jamieoliver/recipe-database/46264691.jpg?tr=w-330
Gluten-free Spring flatbread pizzas,"['250 ml milk', '1 x 7 g sachet of yeast', '2½ teaspoons caster sugar', '65 g cornflour', '425 g brown rice flour , plus extra for dusting', '2 teaspoons gluten-free xanthan gum', '1 large free-range egg', 'olive oil', '½ teaspoon bicarbonate of soda', '2 teaspoons cider vinegar', '300 g fresh or frozen peas', '½ bunch of fresh mint', '250 g soft goat’s cheese or curd', '1 lemon', '2 courgettes', 'fine polenta , for dusting', '200 g watercress', 'extra virgin olive oil']",https://www.jamieoliver.com/recipes/bread-recipes/gluten-free-spring-flatbread-pizzas/,https://img.jamieoliver.com/jamieoliver/recipe-database/E_iSiCE7KrJ8Den8g72CRe.jpg?tr=w-330
Mushroom sourdough bruschettas,"['2 portobello mushrooms', 'olive oil', '2 cloves of garlic', '20 g unsalted butter', '2 slices of sourdough bread', '200 g mixed wild mushrooms , cleaned', '2 tablespoons fresh hollandaise', '2 sprigs of fresh tarragon']",https://www.jamieoliver.com/recipes/bread-recipes/mushroom-sourdough-bruschettas/,https://img.jamieoliver.com/jamieoliver/recipe-database/CREAqdjB46k9nL79VI2wVl.jpg?tr=w-330
Quick grilled pizza,"['250 g strong bread flour', '2 teaspoons dried yeast', '1 teaspoon caster sugar', 'olive oil', '2 cloves of garlic', '1 x 400 g tin of chopped tomatoes', 'a few sprigs of fresh basil']",https://www.jamieoliver.com/recipes/bread-recipes/quick-grilled-pizza/,https://img.jamieoliver.com/jamieoliver/recipe-database/64-qiy3pKRAA9WjmFAJrzu.jpg?tr=w-330
Bath buns,"['250 ml milk', '14 g fresh yeast or 7g dried yeast', '450 g strong white flour , plus extra for dusting', '30 g sugar', '225 g butter , at room temperature', '1 tablespoon caraway seeds , optional', '12 rough-cut white sugar cubes', '1 large free-range egg', 'MILK GLAZE', '1 tablespoon milk', '2 tablespoons sugar', 'SUGAR & CARAWAY SEED TOPPING', '4 rough cut white sugar cubes', '1 tablespoon caraway seeds , optional']",https://www.jamieoliver.com/recipes/bread-recipes/bath-buns/,https://img.jamieoliver.com/jamieoliver/recipe-database/46260196.jpg?tr=w-330
English muffins,"['300 ml milk , plus extra', '1 x 7 g sachet of dried yeast', '25 g white caster sugar', '50 g shortening or lard', '425 g plain flour , plus extra', '20 g polenta , optional', 'unsalted butter']",https://www.jamieoliver.com/recipes/bread-recipes/english-muffins/,https://img.jamieoliver.com/jamieoliver/recipe-database/DkpfeF8faEb93rE6MLVQRC.jpg?tr=w-330
Filipe's folar de olhao,"['DOUGH', '30 g unsalted butter', '1 large free-range egg', '1 orange', '330 g self-raising flour', '60 g brown sugar', '5 g fine sea salt', '75 ml milk', 'FILLING', '50 g brown sugar', '½ teaspoon ground cinnamon', '½ teaspoon ground fennel seeds', '30 g unsalted butter', 'GLAZE', '50 g brown sugar', '1 tablespoon runny honey', '2 tablespoons fresh orange juice']",https://www.jamieoliver.com/recipes/bread-recipes/filipe-s-folar-de-olhao/,https://img.jamieoliver.com/jamieoliver/recipe-database/0v2yM-cCKSo8TMK-gsj0KS.jpg?tr=w-330
Black bread,"['2 x 7 g packets of fast-acting yeast', '1 teaspoon white caster sugar', '1 shallot', '4 tablespoons molasses', '75 g unsalted butter , (at room temperature)', '1 shot of extra-strong coffee', '25 g dark chocolate (70%)', '4 tablespoons cider vinegar', '60 g wholewheat flour', '400 g rye flour', '400 g strong bread flour', '125 g bran', '2 tablespoons caraway seeds', '½ teaspoon fennel seeds', 'olive oil , for greasing']",https://www.jamieoliver.com/recipes/bread-recipes/black-bread/,https://img.jamieoliver.com/jamieoliver/recipe-database/46262370.jpg?tr=w-330
"Runner beans, goat’s cheese & walnuts on sourdough","['150 g runner beans', '2 spring onions', '1 tablespoon walnuts', 'olive oil', '4 slices sourdough bread', ""50 g goat's cheese"", 'extra virgin olive oil']",https://www.jamieoliver.com/recipes/bread-recipes/runner-beans-goat-s-cheese-walnuts-on-sourdough/,https://img.jamieoliver.com/jamieoliver/recipe-database/4dwu7sMM4qtAoURc85Ww-_.jpg?tr=w-330
Super-food protein loaf,"['1 x 7 g sachet of dried yeast', '4 tablespoons extra virgin olive oil', '250 g gram flour', '100 g ground almonds', '50 g linseeds', '100 g mixed seeds, such as chia, poppy, sunflower, sesame, pumpkin', '1 sprig of fresh rosemary', '4 large free-range eggs', '3 teaspoons Marmite , optional']",https://www.jamieoliver.com/recipes/bread-recipes/super-food-protein-loaf/,https://img.jamieoliver.com/jamieoliver/recipe-database/46268906.jpg?tr=w-330
Figgy banana bread,"['250 g dried figs', '75 ml cold-pressed rapeseed oil', '125 g natural vanilla yoghurt', '1 tablespoon vanilla extract', '4 ripe bananas', '2 large free-range eggs', '150 g wholemeal self-raising flour', '1 heaped teaspoon baking powder', '100 g ground almonds', '1 tablespoon poppy seeds', '½ teaspoon ground turmeric', '1 eating apple', '50 g whole almonds']",https://www.jamieoliver.com/recipes/fruit-recipes/figgy-banana-bread/,https://img.jamieoliver.com/jamieoliver/recipe-database/90246164.jpg?tr=w-330
Quick flatbreads with avocado & feta,"['1 teaspoon cumin seeds', '250 g wholemeal self-raising flour , plus extra for dusting', '¾ teaspoon baking powder', '350 g plain yoghurt', 'olive oil', '2 ripe avocados', '75 g feta cheese', '1 teaspoon rose harissa']",https://www.jamieoliver.com/recipes/bread-recipes/quick-flatbreads-with-avocado-feta/,https://img.jamieoliver.com/jamieoliver/recipe-database/7SK9XjDG4Q-8HxbdlBlJ7C.jpg?tr=w-330
Brioche mince pies,"['12 g sea salt', '80 g caster sugar', '16 g yeast', '8 large free-range eggs', '300 g strong flour', '280 g plain flour , plus extra if needed', '285 g unsalted butter , (at room temperature)', 'vegetable oil , for greasing', 'SHORTBREAD', '150 g unsalted butter', '75 g caster sugar , plus extra for sprinkling', '1 vanilla pod', '225 g plain flour', 'CRÈME PATISSIÈRE', '250 g whole milk', '200 g double cream', '¼ of a cinnamon stick', '2 large free-range eggs', '80 g caster sugar', '30 g cornflour', 'CRUMBLE', '500 g jar of mincemeat', '100 g plain flour', '50 g unsalted butter', '50 g demerara sugar']",https://www.jamieoliver.com/recipes/bread-recipes/brioche-mince-pies/,https://img.jamieoliver.com/jamieoliver/recipe-database/46260977.jpg?tr=w-330
